gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,464,4096,6144,ck,9,0,36.7896,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,634.8,864.86,0.0
gfx950,256,480,4096,6144,ck,11,0,35.5474,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,679.63,901.53,0.0
gfx950,256,496,4096,6144,ck,11,0,36.8635,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,677.21,875.57,0.0
gfx950,256,664,4096,6144,ck,14,0,46.5546,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,717.87,745.04,0.0
gfx950,256,768,4096,6144,ck,14,0,42.2089,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,915.8,857.07,0.0001
gfx950,256,896,4096,6144,ck,13,0,47.1299,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,956.87,806.51,0.0
gfx950,256,1024,4096,6144,ck,14,0,49.4263,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1042.76,806.17,0.0002
gfx950,256,2048,4096,6144,ck,13,0,80.5622,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1279.5,676.82,0.0
gfx950,256,3072,4096,6144,cktile,28,0,91.535,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1689.18,756.06,0.0
gfx950,256,4096,4096,6144,ck,13,0,147.4874,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1397.8,568.77,0.0
gfx950,256,8192,4096,6144,cktile,28,0,248.926,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1656.38,572.89,0.0
gfx950,256,10240,4096,6144,cktile,29,0,321.5013,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1603.09,534.89,0.0
gfx950,256,12288,4096,6144,cktile,11,0,342.4325,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1806.12,587.93,0.0
gfx950,256,14336,4096,6144,cktile,29,0,414.166,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1742.19,556.99,0.0
gfx950,256,16384,4096,6144,cktile,11,0,489.6395,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1684.17,531.1,0.0
gfx950,256,24576,4096,6144,cktile,29,0,677.1012,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1826.83,557.51,0.0
gfx950,256,32768,4096,6144,cktile,29,0,921.6667,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1789.44,536.99,0.0
gfx950,256,65536,4096,6144,cktile,11,0,1926.5465,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1712.15,500.74,0.0
gfx950,256,131072,4096,6144,cktile,28,0,3775.012,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1747.56,504.43,0.0
gfx950,256,40,6144,2048,ck,6,0,8.4689,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,118.86,1553.49,0.0
gfx950,256,48,6144,2048,ck,7,0,8.2402,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,146.59,1610.52,0.0
gfx950,256,56,6144,2048,ck,6,0,8.5858,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,164.14,1559.05,0.0
gfx950,256,72,6144,2048,ck,7,0,9.9322,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,182.43,1370.8,0.0
gfx950,256,80,6144,2048,ck,7,0,9.1697,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,219.56,1497.3,0.0
gfx950,256,104,6144,2048,ck,7,0,10.9834,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,238.29,1281.38,0.0
gfx950,256,112,6144,2048,ck,7,0,11.0498,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,255.08,1284.05,0.0
gfx950,256,136,6144,2048,ck,12,0,10.8176,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,316.39,1343.42,0.0
gfx950,256,144,6144,2048,ck,12,0,10.6577,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,340.02,1374.34,0.0
gfx950,256,160,6144,2048,ck,11,0,10.799,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,372.86,1377.6,0.0
gfx950,256,176,6144,2048,ck,10,0,12.5642,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,352.52,1202.31,0.0205
gfx950,256,184,6144,2048,ck,10,0,12.6409,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,366.31,1204.09,0.0208
gfx950,256,192,6144,2048,ck,12,0,12.3375,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,391.64,1242.99,0.0
gfx950,256,200,6144,2048,ck,10,0,13.0885,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,384.55,1180.43,0.0213
gfx950,256,208,6144,2048,ck,10,0,13.2488,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,395.09,1174.81,0.0206
gfx950,256,216,6144,2048,ck,10,0,13.3383,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,407.53,1175.52,0.0217
gfx950,256,224,6144,2048,ck,12,0,13.038,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,432.36,1211.4,0.0
gfx950,256,232,6144,2048,ck,10,0,13.3966,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,435.82,1187.53,0.0218
gfx950,256,240,6144,2048,ck,10,0,13.3465,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,452.54,1200.58,0.0212
gfx950,256,272,6144,2048,ck,11,0,14.5571,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,470.22,1132.25,0.0
gfx950,256,288,6144,2048,ck,11,0,14.4433,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,501.81,1157.05,0.0
gfx950,256,304,6144,2048,ck,11,0,14.9064,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,513.23,1136.5,0.0
gfx950,256,320,6144,2048,ck,17,0,14.1736,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,568.17,1211.44,0.0
gfx950,256,336,6144,2048,ck,9,0,17.097,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,494.57,1017.71,0.0
gfx950,256,352,6144,2048,ck,9,0,17.1142,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,517.6,1030.09,0.0
gfx950,256,368,6144,2048,ck,9,0,17.4946,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,529.36,1020.8,0.0
gfx950,256,400,6144,2048,ck,9,0,19.2751,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,522.25,950.31,0.0
gfx950,256,416,6144,2048,ck,11,0,18.5507,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,564.34,999.78,0.0
gfx950,256,432,6144,2048,ck,9,0,19.4291,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,559.55,966.39,0.0
gfx950,256,464,6144,2048,ck,9,0,20.1266,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,580.17,955.69,0.0
gfx950,256,480,6144,2048,ck,11,0,19.3303,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,624.9,1006.93,0.0
gfx950,256,496,6144,2048,ck,9,0,19.962,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,625.3,986.55,0.0
gfx950,256,664,6144,2048,ck,8,0,24.0954,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,693.5,917.27,0.0
gfx950,256,3072,6144,2048,ck,13,0,70.8435,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1091.27,799.27,0.0
gfx950,256,10240,6144,2048,ck,13,0,202.0244,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1275.58,788.93,0.0
gfx950,256,12288,6144,2048,cktile,11,0,225.8314,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1369.33,835.77,0.0
gfx950,256,14336,6144,2048,cktile,29,0,268.3841,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1344.26,812.66,0.0
gfx950,256,24576,6144,2048,cktile,29,0,452.7626,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1366.0,805.95,0.0
gfx950,256,49152,6144,2048,cktile,27,0,904.4353,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1367.65,793.01,0.0
gfx950,256,65536,6144,2048,cktile,28,0,1210.5237,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1362.44,786.52,0.0
gfx950,256,131072,6144,2048,cktile,27,0,2390.3767,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1379.92,791.35,0.0
